k, i, matches, time
5, 5, 30, 55934
5, 5, 31, 51038
5, 5, 31, 49004
5, 5, 31, 81013
5, 5, 31, 49782
5, 5, 31, 44334
5, 5, 30, 52495
5, 5, 31, 41723
5, 5, 31, 62767
5, 5, 31, 62968
5, 5, 31, 52984
5, 5, 31, 47139
5, 5, 31, 48339
5, 5, 31, 63804
5, 5, 31, 50512
5, 5, 31, 46047
5, 5, 31, 41755
5, 5, 31, 42749
5, 5, 31, 47243
5, 5, 31, 40837
5, 5, 31, 44010
5, 5, 31, 43241
5, 5, 31, 51689
5, 5, 31, 46850
5, 5, 31, 48049
5, 5, 31, 50275
5, 5, 31, 68444
5, 5, 30, 64788
5, 5, 30, 60362
5, 5, 31, 49589
5, 5, 31, 43096
5, 5, 29, 61921
5, 5, 31, 45921
5, 5, 31, 44029
5, 5, 31, 40981
6, 1, 38, 35442
6, 1, 43, 30669
6, 1, 44, 29216
6, 1, 36, 35104
6, 1, 42, 30400
6, 1, 39, 33971
6, 1, 42, 31248
6, 1, 36, 35166
6, 1, 39, 32654
6, 1, 35, 37003
6, 1, 37, 34838
6, 1, 45, 29223
6, 1, 40, 31111
6, 1, 41, 32149
6, 1, 41, 32487
6, 1, 40, 32728
6, 1, 43, 32242
6, 1, 40, 33232
6, 1, 38, 32866
6, 1, 39, 36003
6, 1, 42, 31444
6, 1, 44, 30208
6, 1, 39, 32456
6, 1, 37, 33736
6, 1, 39, 33984
6, 1, 39, 32538
6, 1, 39, 32356
6, 1, 38, 33625
6, 1, 39, 34755
6, 1, 42, 32598
6, 1, 39, 31584
6, 1, 40, 45541
6, 1, 44, 49642
6, 1, 40, 33547
6, 1, 44, 28591
6, 1, 48, 27518
6, 1, 40, 31303
6, 1, 36, 34392
6, 1, 37, 33399
6, 1, 41, 31726
6, 1, 40, 32671
6, 1, 39, 32546
6, 1, 39, 31958
6, 1, 38, 33601
6, 1, 38, 33550
6, 1, 39, 34970
6, 1, 42, 31682
6, 1, 40, 34280
6, 1, 43, 32462
6, 1, 44, 30052
6, 1, 42, 29696
6, 1, 41, 33041
6, 1, 40, 32294
6, 1, 39, 36148
6, 1, 39, 31711
6, 1, 40, 32926
6, 1, 41, 32032
6, 1, 39, 33440
6, 1, 37, 34500
6, 1, 42, 31461
6, 1, 36, 33920
6, 1, 41, 32313
6, 1, 39, 33988
6, 1, 40, 33208
6, 1, 39, 35016
6, 1, 42, 33253
6, 1, 44, 29407
6, 1, 42, 31392
6, 1, 42, 29746
6, 1, 39, 32597
6, 1, 40, 31327
6, 1, 40, 34522
6, 1, 44, 30422
6, 1, 41, 32395
6, 1, 36, 34124
6, 1, 42, 31424
6, 1, 41, 31302
6, 1, 41, 31836
6, 1, 39, 33180
6, 1, 44, 42532
6, 1, 40, 41876
6, 1, 39, 76531
6, 1, 42, 28990
6, 1, 41, 32066
6, 1, 38, 33362
6, 1, 39, 35779
6, 1, 42, 30587
6, 1, 46, 28809
6, 1, 38, 35512
6, 1, 42, 31146
6, 1, 45, 28853
6, 1, 36, 34792
6, 1, 39, 31624
6, 1, 41, 32200
6, 1, 34, 35540
6, 1, 40, 32839
6, 1, 44, 31696
6, 1, 42, 31150
6, 1, 36, 34169
6, 1, 41, 31753
6, 2, 54, 132614
6, 2, 52, 166724
6, 2, 55, 104697
6, 2, 49, 133723
6, 2, 55, 90208
6, 2, 51, 102479
6, 2, 54, 107741
6, 2, 57, 79243
6, 2, 52, 134501
6, 2, 56, 117858
6, 2, 55, 158577
6, 2, 55, 97509
6, 2, 54, 104697
6, 2, 52, 109674
6, 2, 52, 156772
6, 2, 55, 140713
6, 2, 53, 131991
6, 2, 56, 117462
6, 2, 53, 109297
6, 2, 53, 141784
6, 2, 53, 121758
6, 2, 53, 100199
6, 2, 52, 138482
6, 2, 50, 108050
6, 2, 56, 107202
6, 2, 53, 131186
6, 2, 52, 123258
6, 2, 54, 109200
6, 2, 53, 133615
6, 2, 54, 140226
6, 2, 52, 82289
6, 2, 56, 87197
6, 2, 54, 100126
6, 2, 49, 156207
6, 2, 55, 84622
6, 2, 57, 88182
6, 2, 52, 100059
6, 2, 58, 65126
6, 2, 50, 96046
6, 2, 51, 129666
6, 2, 52, 101804
6, 2, 53, 190325
6, 2, 53, 93796
6, 2, 54, 80422
6, 2, 53, 111391
6, 2, 49, 113643
6, 2, 53, 107240
6, 2, 55, 105981
6, 2, 54, 124847
6, 2, 55, 148934
6, 2, 58, 73235
6, 2, 56, 106693
6, 2, 54, 92818
6, 2, 52, 101574
6, 2, 53, 104459
6, 2, 52, 140044
6, 2, 52, 116388
6, 2, 47, 123902
6, 2, 56, 76618
6, 2, 56, 84285
6, 2, 49, 124103
6, 2, 53, 95580
6, 2, 58, 95002
6, 2, 53, 104921
6, 2, 55, 104080
6, 2, 53, 130863
6, 2, 55, 100333
6, 2, 57, 85259
6, 2, 52, 91919
6, 2, 55, 81958
6, 2, 53, 100454
6, 2, 52, 127859
6, 2, 54, 121967
6, 2, 53, 94720
6, 2, 61, 49814
6, 2, 51, 129216
6, 2, 54, 87007
6, 2, 53, 85007
6, 2, 52, 130860
6, 2, 56, 97910
6, 2, 54, 90364
6, 2, 52, 87287
6, 2, 53, 105580
6, 2, 51, 107361
6, 2, 53, 145504
6, 2, 52, 114528
6, 2, 53, 93749
6, 2, 55, 121890
6, 2, 54, 92599
6, 2, 55, 72904
6, 2, 57, 81769
6, 2, 52, 107514
6, 2, 58, 108243
6, 2, 54, 111414
6, 2, 52, 110843
6, 2, 51, 128152
6, 2, 57, 128385
6, 2, 48, 140843
6, 2, 54, 134978
6, 2, 53, 105454
6, 3, 57, 259877
6, 3, 60, 266594
6, 3, 60, 204712
6, 3, 61, 191408
6, 3, 60, 180614
6, 3, 58, 252895
6, 3, 61, 220060
6, 3, 60, 232778
6, 3, 60, 213754
6, 3, 58, 223368
6, 3, 61, 158484
6, 3, 61, 205543
6, 3, 59, 271138
6, 3, 61, 212296
6, 3, 61, 194078
6, 3, 61, 193975
6, 3, 55, 275149
6, 3, 61, 168979
6, 3, 59, 228841
6, 3, 57, 253897
6, 3, 59, 284385
6, 3, 62, 163637
6, 3, 58, 261317
6, 3, 63, 145562
6, 3, 61, 180066
6, 3, 59, 216279
6, 3, 63, 158455
6, 3, 60, 197187
6, 3, 60, 235132
6, 3, 61, 215111
6, 3, 61, 179715
6, 3, 56, 335436
6, 3, 60, 261368
6, 3, 60, 206030
6, 3, 60, 231254
6, 3, 58, 267836
6, 3, 59, 285142
6, 3, 61, 168706
6, 3, 61, 267447
6, 3, 60, 240581
6, 3, 58, 258315
6, 3, 62, 144586
6, 3, 58, 321962
6, 3, 58, 267407
6, 3, 59, 261610
6, 3, 61, 803538
6, 3, 60, 233347
6, 3, 60, 187042
6, 3, 60, 201933
6, 3, 58, 281225
